100V/3A/40W	10	20	30	40	50	60	70	80	90	100
0.00435179	0.6603797	0.6401484	0.6196702	0.5990765	0.5783551	0.5575644	0.5366997	0.5156622	0.4946364	0.4736072
0.004887707	0.663456	0.643319	0.622937	0.6024421	0.5818172	0.561123	0.5403546	0.5194145	0.4984851	0.4775523
0.005489354	0.6665512	0.6465112	0.6262262	0.6058275	0.5852996	0.5647026	0.5440305	0.5231892	0.5023565	0.4815195
0.006165386	0.6696727	0.6497288	0.6295406	0.6092404	0.5888082	0.56831	0.5477347	0.5269918	0.5062556	0.4855161
0.006923871	0.6728182	0.6529716	0.6328804	0.6126778	0.5923419	0.5719421	0.5514634	0.5308197	0.5101812	0.4895397
0.007776436	0.6759969	0.6562468	0.6362528	0.6161499	0.5959112	0.5756091	0.5552285	0.5346853	0.5141429	0.493599
0.008733932	0.6792094	0.6595565	0.6396625	0.6196567	0.5995167	0.5793143	0.5590297	0.5385867	0.5181426	0.4976966
0.009809106	0.6824617	0.6629061	0.6431096	0.6232032	0.6031599	0.5830573	0.5628715	0.5425295	0.5221837	0.5018357
0.01101504	0.6857384	0.66628	0.6465822	0.6267771	0.6068327	0.5868269	0.5667399	0.5464996	0.5262507	0.5060026
0.01237002	0.6890789	0.6697192	0.6501198	0.6304145	0.6105697	0.5906645	0.570675	0.5505354	0.5303859	0.5102371
0.01389451	0.6924813	0.6732192	0.6537204	0.6341153	0.6143689	0.5945661	0.5746755	0.5546377	0.534587	0.5145394
0.01560553	0.6959419	0.6767796	0.6573804	0.6378756	0.6182289	0.5985252	0.5787354	0.5588002	0.5388488	0.5189027
0.01752505	0.6994684	0.6804047	0.6611053	0.6417022	0.6221551	0.6025532	0.5828646	0.5630303	0.5431802	0.523335
0.01968655	0.7030802	0.6841172	0.6649186	0.6456167	0.6261726	0.6066709	0.5870842	0.5673521	0.5476052	0.5278602
0.02210553	0.7067671	0.6879038	0.6688063	0.649605	0.6302623	0.6108636	0.5913785	0.5717494	0.5521045	0.5324614
0.02483115	0.7105623	0.6917996	0.6728029	0.6537065	0.6344643	0.6151698	0.5957871	0.5762617	0.5567192	0.5371802
0.02788708	0.7144588	0.6957975	0.6769034	0.6579096	0.6387709	0.6195787	0.6003004	0.5808787	0.56144	0.5420061
0.03132251	0.718481	0.6999204	0.6811304	0.6622405	0.6432061	0.6241169	0.604944	0.5856272	0.5662928	0.5469633
0.03517623	0.7226344	0.7041765	0.6854894	0.6667024	0.6477729	0.6287899	0.6097215	0.5905099	0.5712818	0.5520584
0.03950777	0.7269425	0.7085875	0.6900057	0.671324	0.6524991	0.6336207	0.6146597	0.5955548	0.5764338	0.5573177
0.04436791	0.7314183	0.7131659	0.6946892	0.6761129	0.6573943	0.6386243	0.6197695	0.6007724	0.5817598	0.5627506
0.04983235	0.7360891	0.7179408	0.6995692	0.6811007	0.6624891	0.6438258	0.6250812	0.6061913	0.5872909	0.5683904
0.05596768	0.7409725	0.7229283	0.7046645	0.6863036	0.667801	0.6492468	0.6306113	0.6118321	0.5930436	0.5742522
0.06285358	0.746093	0.7281547	0.7099985	0.6917463	0.6733525	0.6549087	0.6363854	0.6177166	0.5990421	0.5803623
0.07059328	0.7514856	0.7336544	0.7156073	0.6974657	0.679182	0.6608499	0.6424391	0.6238843	0.6053256	0.5867591
0.0792852	0.7571799	0.7394564	0.7215195	0.7034892	0.6853182	0.6670982	0.6488029	0.6303623	0.6119219	0.5934706
0.08904576	0.7632114	0.7455963	0.7277701	0.7098539	0.6917958	0.6736909	0.6555155	0.6371906	0.6188691	0.6005357
0.1000056	0.7696208	0.752116	0.7344041	0.7166009	0.6986608	0.6806706	0.6626137	0.6444082	0.6262093	0.6079987
