100V/57A/200W	10	20	30	40	50	60	70	80	90	100
1.00E-07	0.3059709	0.2754971	0.2447191	0.2138222	0.1828961	0.1520727	0.1214242	0.091522	0.06340712	0.03911663
1.12E-07	0.3091516	0.2787753	0.2480967	0.2172951	0.1864521	0.1557087	0.1251155	0.09516101	0.06679477	0.04192179
1.26E-07	0.3123052	0.2820146	0.251433	0.2207187	0.1899543	0.1592965	0.1287556	0.09877359	0.07020036	0.0447978
1.42E-07	0.3153938	0.2852074	0.2547216	0.2240999	0.1934437	0.1628529	0.1323509	0.1023613	0.07361024	0.04774373
1.59E-07	0.318469	0.2883793	0.2579916	0.2274565	0.1968917	0.1663888	0.1359391	0.1059404	0.07705119	0.05077411
1.79E-07	0.321521	0.2915258	0.2612326	0.2307949	0.2003239	0.1698954	0.1395063	0.1095186	0.08050963	0.05385621
2.01E-07	0.3245505	0.294658	0.2644585	0.2341134	0.2037262	0.1733926	0.1430625	0.1130936	0.08399115	0.05700523
2.25E-07	0.3275644	0.2977615	0.267657	0.2374069	0.2071039	0.1768595	0.1466049	0.1166601	0.08748545	0.06021209
2.53E-07	0.3305653	0.3008603	0.2708506	0.2406946	0.2104784	0.1803196	0.1501335	0.1202293	0.09099654	0.06346445
2.84E-07	0.3335538	0.3039433	0.2740263	0.2439606	0.2138461	0.1837656	0.1536607	0.1237874	0.09451848	0.06676315
3.19E-07	0.3365339	0.3070139	0.2771957	0.2472243	0.2172004	0.1872003	0.157175	0.1273498	0.09805424	0.07010777
3.59E-07	0.3395006	0.310079	0.2803547	0.2504773	0.2205482	0.1906392	0.1606822	0.1309133	0.1015981	0.07348715
4.03E-07	0.3424585	0.3131328	0.2835034	0.2537215	0.223886	0.1940621	0.1641845	0.1344757	0.1051545	0.07690484
4.52E-07	0.3454114	0.3161833	0.2866504	0.2569595	0.2272194	0.1974826	0.1676843	0.1380388	0.1087269	0.08035935
5.08E-07	0.3483553	0.3192227	0.2897843	0.2601888	0.2305391	0.2008964	0.1711788	0.1415949	0.1123007	0.0838408
5.71E-07	0.3512978	0.322259	0.2929147	0.2634161	0.2338577	0.2043042	0.1746754	0.145155	0.1158889	0.08734728
6.41E-07	0.3542349	0.3252926	0.2960431	0.2666373	0.2371695	0.207709	0.1781636	0.1487161	0.1194789	0.09087756
7.20E-07	0.357168	0.3283187	0.2991648	0.2698539	0.2404786	0.2110955	0.1816523	0.1522756	0.1230765	0.09443544
8.08E-07	0.3600932	0.3313411	0.3022825	0.2730659	0.2437863	0.214494	0.1851375	0.1558365	0.1266836	0.0980087
9.08E-07	0.3630162	0.3343586	0.3053958	0.2762742	0.2470906	0.217889	0.188618	0.1593962	0.1302933	0.1016035
1.02E-06	0.365934	0.3373731	0.3085051	0.2794804	0.2503896	0.2212827	0.1921016	0.1629561	0.133908	0.1052149
1.15E-06	0.3688409	0.3403758	0.311603	0.2826717	0.2536736	0.2246594	0.1955651	0.1665018	0.1375123	0.1088218
1.29E-06	0.3717546	0.3433852	0.3147077	0.2858713	0.2569681	0.2280462	0.1990432	0.1700602	0.141137	0.1124588
1.44E-06	0.374665	0.3463924	0.3178098	0.2890689	0.2602604	0.2314321	0.2025207	0.173621	0.144765	0.1161096
1.62E-06	0.3775653	0.3493897	0.3209027	0.2922564	0.2635437	0.2348075	0.205988	0.1771725	0.1483882	0.1197614
1.82E-06	0.3804721	0.3523926	0.3240005	0.2954533	0.2668344	0.2381917	0.2094422	0.1807343	0.1520237	0.1234322
2.05E-06	0.3833676	0.3553826	0.3270866	0.2986347	0.2701112	0.2415633	0.2129121	0.1842832	0.1556477	0.1270995
2.30E-06	0.3862665	0.3583788	0.3301797	0.3018227	0.2733949	0.2449412	0.2163829	0.1878409	0.1592818	0.1307829
2.58E-06	0.3891639	0.3613703	0.333268	0.305007	0.2766746	0.2483158	0.21985	0.1913972	0.1629163	0.1344722
2.90E-06	0.3920551	0.3643567	0.3363506	0.3081861	0.279949	0.2516844	0.2233112	0.1949473	0.1665469	0.1381607
3.26E-06	0.3949484	0.3673451	0.3394351	0.3113656	0.2832241	0.2550551	0.2267756	0.1985011	0.1701821	0.1418585
3.66E-06	0.397836	0.3703284	0.3425148	0.3145417	0.286496	0.2584219	0.2302365	0.2020518	0.1738152	0.1455557
4.11E-06	0.4007233	0.3733124	0.345594	0.3177171	0.2897668	0.2617899	0.2336965	0.2056015	0.1774501	0.1492575
4.61E-06	0.4036085	0.3762937	0.3486733	0.3208916	0.2930378	0.2651577	0.2371572	0.2091531	0.1810863	0.1529656
5.18E-06	0.4064947	0.3792747	0.3517501	0.3240649	0.2963083	0.2685242	0.2406156	0.2126967	0.1847237	0.156676
5.82E-06	0.4093765	0.3822527	0.3548242	0.3272355	0.2995737	0.271888	0.2440716	0.2162477	0.1883581	0.1603878
6.53E-06	0.4122574	0.3852291	0.3578971	0.330404	0.3028384	0.2752495	0.2475259	0.2197976	0.1919924	0.1641012
7.34E-06	0.4151371	0.3882047	0.36097	0.3335723	0.3061039	0.2786104	0.2509815	0.2233478	0.1956288	0.1678192
8.24E-06	0.4180146	0.3911781	0.3640392	0.3367381	0.3093653	0.2819671	0.2544332	0.2268952	0.1992638	0.1715358
9.26E-06	0.42089	0.3941488	0.3671081	0.3399024	0.3126256	0.2853235	0.2578855	0.2304413	0.2028978	0.175253
1.04E-05	0.4237661	0.3971215	0.3701762	0.3430675	0.3158869	0.288679	0.2613375	0.2339873	0.2065342	0.1789725
1.17E-05	0.4266347	0.4000854	0.373237	0.3462257	0.3191412	0.292027	0.2647819	0.2375289	0.2101511	0.1826869
1.31E-05	0.4295037	0.4030508	0.3762991	0.3493838	0.3223957	0.2953748	0.2682261	0.2410685	0.2137834	0.186405
1.47E-05	0.4323735	0.4060169	0.3793613	0.3525433	0.3256519	0.2987262	0.2716738	0.2446102	0.2174188	0.1901256
1.65E-05	0.4352489	0.4089885	0.3824298	0.3557079	0.328912	0.3020818	0.2751267	0.2481576	0.2210589	0.1938536
1.86E-05	0.4381151	0.4119498	0.3854882	0.3588626	0.3321632	0.3054278	0.2785695	0.2516952	0.2246906	0.1975738
2.09E-05	0.4409802	0.4149123	0.3885466	0.3620188	0.3354147	0.3087738	0.2820129	0.2552326	0.2283227	0.2012943
2.34E-05	0.4438508	0.417877	0.3916084	0.3651769	0.3386701	0.3121254	0.2854597	0.2587742	0.2319587	0.205019
2.63E-05	0.446715	0.4208382	0.3946665	0.3683313	0.3419201	0.3154706	0.2889019	0.2623107	0.2355904	0.208739
2.96E-05	0.4495764	0.4237947	0.3977196	0.3714809	0.3451671	0.3188123	0.2923406	0.2658442	0.2392182	0.2124387
3.32E-05	0.4524414	0.4267567	0.4007777	0.3746366	0.3484178	0.3221594	0.295785	0.2693838	0.2428514	0.2161645
3.73E-05	0.4553029	0.4297149	0.4038329	0.3777881	0.3516659	0.3255026	0.299226	0.2729192	0.2464813	0.2198856
4.19E-05	0.458167	0.4326752	0.4068908	0.3809417	0.3549165	0.3288491	0.3026691	0.2764579	0.2501148	0.2236098
4.70E-05	0.4610288	0.4356333	0.4099445	0.3840931	0.3581643	0.3321922	0.3061098	0.2799936	0.2537451	0.2273311
5.28E-05	0.4638892	0.4385898	0.4129975	0.3872416	0.3614098	0.3355339	0.3095474	0.2835259	0.2573745	0.2310506
5.93E-05	0.4667513	0.4415465	0.4160501	0.3903932	0.3646567	0.3388778	0.3129877	0.2870612	0.2610056	0.2347719
6.66E-05	0.4696138	0.4445044	0.4191062	0.3935446	0.3679062	0.3422216	0.3164289	0.2905984	0.2646384	0.2384955
7.48E-05	0.4724742	0.44746	0.4221588	0.3966945	0.3711518	0.3455642	0.3198677	0.2941338	0.2682701	0.2422166
8.40E-05	0.4753324	0.4504147	0.4252097	0.3998422	0.374397	0.3489047	0.323305	0.2976686	0.2718984	0.2459366
9.44E-05	0.4781937	0.4533721	0.4282629	0.4029933	0.3776432	0.3522479	0.3267456	0.3012082	0.2755316	0.2496615
0.000106013	0.4810533	0.4563272	0.4313153	0.4061434	0.3808891	0.355591	0.3301881	0.3047518	0.2791635	0.2533873
0.000119001	0.4838986	0.459269	0.4343528	0.4092771	0.3841188	0.3589158	0.3336112	0.3082741	0.2827774	0.2570934
0.000133697	0.4867663	0.4622324	0.4374137	0.4124347	0.3873744	0.3622682	0.33706	0.3118241	0.2864175	0.2608266
0.00015016	0.4896259	0.4651877	0.4404656	0.415584	0.3906199	0.3656103	0.3404987	0.3153634	0.2900476	0.2645494
0.000168609	0.4924793	0.4681378	0.443511	0.4187264	0.393859	0.368947	0.3439309	0.3188948	0.2936704	0.2682654
0.000189361	0.4953387	0.4710921	0.4465625	0.4218749	0.3971038	0.3722889	0.3473673	0.3224333	0.2973002	0.2719883
0.00021271	0.4982032	0.4740519	0.4496194	0.4250284	0.4003541	0.3756367	0.3508108	0.3259774	0.3009361	0.2757186
0.000238873	0.5010599	0.4770057	0.4526692	0.4281761	0.403598	0.378977	0.3542458	0.3295113	0.3045647	0.27944
0.000268272	0.5039201	0.4799612	0.4557218	0.4313241	0.4068436	0.3823197	0.3576839	0.3330482	0.3081941	0.2831652
0.000301319	0.5067829	0.4829203	0.4587772	0.4344774	0.4100921	0.3856652	0.3611257	0.3365878	0.3118289	0.2868943
0.000338418	0.5096449	0.4858789	0.4618326	0.4376295	0.4133414	0.3890111	0.3645673	0.3401256	0.3154628	0.2906219
0.000380074	0.5125082	0.4888378	0.4648878	0.4407812	0.4165905	0.3923553	0.3680104	0.3436624	0.3190974	0.2943499
0.000426889	0.5153743	0.4917996	0.4679474	0.4439368	0.4198416	0.3957036	0.3714548	0.3472037	0.3227343	0.2980828
0.000479382	0.5182372	0.4947584	0.471002	0.4470895	0.4230897	0.399048	0.3748972	0.3507384	0.3263666	0.3018107
0.000538433	0.5211071	0.4977239	0.4740648	0.4502482	0.4263456	0.4023989	0.3783459	0.3542807	0.330007	0.3055473
0.000604692	0.5239747	0.5006886	0.4771254	0.4534057	0.4295985	0.4057496	0.3817931	0.3578223	0.3336449	0.3092807
0.000679141	0.5268467	0.5036566	0.4801901	0.4565674	0.4328574	0.409103	0.3852438	0.3613665	0.3372879	0.3130189
0.000762744	0.5297214	0.506626	0.4832567	0.4597304	0.4361167	0.4124594	0.3886967	0.3649126	0.3409306	0.3167582
0.000856659	0.5325986	0.5095993	0.4863264	0.4628969	0.4393801	0.4158184	0.3921529	0.3684614	0.3445781	0.3205022
0.000962121	0.5354791	0.5125747	0.4893987	0.4660657	0.4426455	0.4191806	0.3956112	0.3720137	0.3482278	0.3242476
0.001080603	0.5383579	0.5155507	0.4924712	0.4692346	0.4459115	0.4225432	0.3990712	0.3755648	0.351879	0.3279966
0.001213579	0.541243	0.5185331	0.4955495	0.4724106	0.4491832	0.4259111	0.4025354	0.3791234	0.3555351	0.33175
0.001363138	0.5441378	0.5215223	0.4986374	0.4755936	0.452464	0.4292874	0.406009	0.3826901	0.3592009	0.3355124
0.001530498	0.5470273	0.5245074	0.5017179	0.4787721	0.4557378	0.4326577	0.4094756	0.3862502	0.3628578	0.3392665
0.001719014	0.5499307	0.5275075	0.504815	0.4819648	0.4590281	0.4360434	0.4129575	0.3898269	0.366532	0.3430379
0.001930588	0.552839	0.5305114	0.5079156	0.4851617	0.4623222	0.4394344	0.4164432	0.3934074	0.3702101	0.346814
0.002168592	0.5557581	0.5335269	0.5110278	0.4883714	0.4656283	0.4428364	0.4199414	0.3970008	0.3739004	0.3506037
0.002435731	0.5586844	0.5365483	0.5141461	0.4915866	0.4689406	0.4462436	0.4234459	0.4005998	0.3775971	0.3543987
0.002735208	0.5616146	0.539575	0.5172682	0.4948039	0.4722549	0.4496546	0.4269527	0.4041996	0.3812952	0.358196
0.003072295	0.5645613	0.5426174	0.520409	0.4980406	0.475588	0.4530823	0.4304787	0.4078193	0.3850113	0.3620107
0.003450175	0.5675145	0.5456654	0.5235537	0.5012812	0.4789259	0.4565163	0.4340094	0.4114426	0.3887313	0.3658296
0.003874851	0.570482	0.5487291	0.5267141	0.5045382	0.4822785	0.4599657	0.437556	0.4150825	0.3924682	0.3696625
0.004351837	0.573465	0.5518072	0.5298894	0.5078095	0.4856465	0.4634293	0.4411173	0.4187375	0.396219	0.3735109
0.004887758	0.5764659	0.5549041	0.5330816	0.5110986	0.4890314	0.46691	0.4446962	0.4224095	0.3999874	0.3773758
0.005489411	0.5794836	0.5580176	0.5362909	0.5144055	0.4924347	0.4704082	0.4482907	0.4260975	0.403772	0.3812579
0.006165449	0.5825235	0.5611528	0.5395233	0.517733	0.4958582	0.4739272	0.4519089	0.4298081	0.4075792	0.3851614
0.006923939	0.5855833	0.5643079	0.5427753	0.5210809	0.4993025	0.4774668	0.4555454	0.4335384	0.4114051	0.3890849
0.007776516	0.5886725	0.5674927	0.5460561	0.5244582	0.5027748	0.4810352	0.4592105	0.4372987	0.4152607	0.3930382
0.008734023	0.5917897	0.570705	0.5493658	0.5278637	0.5062762	0.4846332	0.4629036	0.4410859	0.4191439	0.3970203
0.009809202	0.5949405	0.5739519	0.5527073	0.5313017	0.5098104	0.4882619	0.4666292	0.4449058	0.4230607	0.4010365
0.01101529	0.5981105	0.5772164	0.5560685	0.5347592	0.5133626	0.4919108	0.4703704	0.4487438	0.426994	0.4050741
0.01237033	0.6013362	0.5805376	0.5594858	0.5382724	0.5169718	0.4956129	0.4741694	0.4526375	0.430983	0.4091645
0.01389484	0.6046134	0.5839103	0.5629548	0.5418363	0.520632	0.4993701	0.4780197	0.4565833	0.435026	0.4133072
0.01560586	0.6079404	0.587333	0.5664739	0.5454512	0.5243421	0.5031745	0.4819186	0.4605779	0.4391159	0.4174973
0.01752536	0.6113223	0.5908101	0.5700476	0.5491197	0.5281044	0.5070329	0.485872	0.4646249	0.4432597	0.4217395
0.01968687	0.6147782	0.5943615	0.5736949	0.5528624	0.5319434	0.5109661	0.4898997	0.4687479	0.4474786	0.4260571
0.02210587	0.6182967	0.5979737	0.5774036	0.5566653	0.5358417	0.5149579	0.4939858	0.4729288	0.4517535	0.4304301
0.02483146	0.6219081	0.6016809	0.5812062	0.5605619	0.539834	0.519045	0.4981668	0.477204	0.4561238	0.4348976
0.02788752	0.6256068	0.6054735	0.5850959	0.5645444	0.5439123	0.5232164	0.5024319	0.4815626	0.4605777	0.4394496
0.031323	0.6294134	0.6093745	0.5890915	0.5686337	0.5480953	0.527496	0.5068038	0.4860283	0.4651366	0.4441052
0.03517669	0.6333315	0.6133872	0.5931995	0.572835	0.55239	0.5318843	0.5112854	0.4906021	0.4698059	0.4488681
0.03950821	0.6373834	0.6175339	0.597441	0.5771689	0.5568185	0.5364066	0.5159	0.4953085	0.4746053	0.4537619
0.04436839	0.6415791	0.6218224	0.6018261	0.5816443	0.5613883	0.5410673	0.520655	0.5001535	0.4795446	0.4587925
0.04983289	0.645946	0.6262821	0.6063798	0.5862891	0.566126	0.5458984	0.5255761	0.5051664	0.4846508	0.4639906
